onet_code,Title,OCC_CODE,L0,w1999,w2003,w2007,one_to_one_all,dW_robot,proj_robot,dW_software,proj_software,dW_clone,proj_clone,dW_llm,proj_llm,dlnw_full,dlnw_early,dlnw_late
43-9061.00,"Office Clerks, General",43-9061,0.01650856565939902,9.77,10.8,11.76,True,-0.002486245676302996,5.057763966645217e-05,-0.00023468049622171164,-2.839269118225588e-05,-0.00261274569988695,-6.283975817028523e-05,-0.004785574245497149,-0.00011125046430767577,0.18538747641578945,0.10022966807548261,0.08515780834030684
43-9071.00,"Office Machine Operators, Except Computer",43-9071,0.0006541421656082485,9.71,10.679999999999998,12.130000000000004,True,-0.0672712692917116,-0.0005190575084986168,0.0011494039976597769,2.0628033291848616e-06,0.0007940298680244461,2.5076391554629062e-06,0.0011987300503293328,4.682477857564675e-06,0.2225254406527255,0.09521655122881523,0.12730888942391028
43-9081.00,Proofreaders and Copy Markers,43-9081,0.00016738665918658206,9.37,11.77,13.9,True,-0.016111404983906428,0.0010037224915149853,-0.029379555299838152,-0.0009426634475561944,-0.002160294655918071,-0.00025692841702733705,-0.0056616500171452495,-0.0004701429558244323,0.39437574388631536,0.22804082502185485,0.1663349188644605
43-9111.00,Statistical Assistants,43-9111,0.00015758967335817987,11.550000000000002,14.37,15.640000000000004,True,-0.013761087605789677,-9.956002641219183e-05,-0.11343214607456155,-0.0010415291164786805,-0.14585273174972307,-0.0015170923908067791,-0.21225220916250362,-0.002234561292324279,0.30314629814936245,0.21845726312313074,0.08468903502623171
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",45-1011,0.00013122804701728188,14.59,16.759999999999998,18.52,True,-0.014809906333407334,9.09724454323296e-05,-0.04594671537516081,-0.00030621132197422026,-0.014939044854307353,-0.00011187084937475358,-0.03245589399574312,-0.00023088047912257304,0.23851486668333877,0.13865873251924254,0.09985613416409622
45-2011.00,Agricultural Inspectors,45-2011,6.780545454920458e-05,13.89,13.83,19.13,True,-0.026130527105586283,-4.338086890104075e-05,-0.2573911220095867,-0.001402462001230923,-0.06590623111608498,-0.0006453871505845937,-0.15412843419047706,-0.0013163394000682209,0.3200886266859091,-0.004329011089585499,0.3244176377754946
45-2021.00,Animal Breeders,45-2021,9.152447287059934e-06,10.65,12.02,12.779999999999998,True,-0.004009609759679343,-1.3634741971585658e-05,-0.011695767360141421,-0.00010177256797757844,-0.002061578806844278,-2.6848564520219705e-05,-0.010609692454728618,-0.00010866872937324665,0.18232155679395445,0.12101203695162743,0.06130951984232702
45-2041.00,"Graders and Sorters, Agricultural Products",45-2041,0.0004020631420892949,6.76,7.780000000000001,8.64,True,-0.13092084584086097,-0.0002596795080452259,0.0002205237464369385,-1.7524687281699427e-05,0.00012054241982962274,-3.299768695276416e-06,0.000249675429237675,-8.54800701373526e-06,0.24537969276109162,0.14053344813542767,0.10484624462566394
45-2091.00,Agricultural Equipment Operators,45-2091,0.00011363214483863849,7.669999999999998,8.59,10.179999999999998,True,-0.17001809523845793,-0.0001928093622750465,-0.0012639716772079583,-5.8784132389272517e-05,0.0002709030125955538,-1.6963847673482469e-06,0.0006569786191822911,-4.226509335367303e-06,0.2831083957432119,0.11328212061699938,0.1698262751262125
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",45-2092,0.001386273494718909,6.419999999999999,7.43,8.19,True,-0.02015367180463492,-0.0001181004446418281,-0.00878910127047749,-0.00010381107710728849,-0.0009871831094572215,-1.6319493394357777e-05,-0.006113619237090154,-6.611661636099514e-05,0.24349578016310836,0.14610774102779822,0.09738803913531013
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",45-2093,0.00022243025061721011,7.400000000000001,8.12,9.78,True,-0.0051633892617251875,-2.5896193088142654e-05,-0.012217816391588856,-0.0001409751262032792,-0.0006579747179303239,-1.4457010166463326e-05,-0.00559751632440929,-6.98260603384884e-05,0.27885948383660164,0.0928501539634623,0.18600932987313934
45-4011.00,Forest and Conservation Workers,45-4011,7.592664017011693e-05,8.21,9.579999999999998,9.859999999999998,True,-0.04568611958283282,-0.0001697111357388429,-0.0008008936145134954,-6.307179095134182e-05,0.0008411722591971474,-6.492568170962057e-06,0.0011487796009966619,-8.781938811948428e-06,0.183133245150207,0.15432466851843207,0.02880857663177494
45-4021.00,Fallers,45-4021,6.071553059443985e-05,13.44,13.460000000000004,14.410000000000004,True,-0.10399501194546525,-1.7279866524849726e-05,-0.0002442952374078753,-3.313384253879637e-05,0.0003188293102600219,-3.537496310814178e-06,0.0006389162119068447,-9.00913812876631e-06,0.06968707491642734,0.001486989121578297,0.06820008579484904
45-4022.00,Logging Equipment Operators,45-4022,0.00021418015728802932,11.43,12.999999999999996,14.829999999999997,True,-0.21176927673572765,0.0005334124899282913,0.0007719923043875011,-1.011996634459532e-05,0.0004611884884510997,-1.348663869458e-06,0.0009366367116342703,-1.7813166250039443e-06,0.26041067834312104,0.1287078796548169,0.13170279868830415
45-4023.00,Log Graders and Scalers,45-4023,3.544961977382369e-05,11.61,13.010000000000002,15.45,True,-0.07368046561602004,4.508679147710614e-05,-0.01649396864519219,-0.00029504035730179356,-0.007201559134906573,-0.00014022988485848262,-0.024662988183152226,-0.0004234049952770372,0.2857422076339544,0.11385149681461382,0.1718907108193406
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,47-1011,0.0030729664035574404,20.71,23.43,26.89999999999999,True,-0.05649171172170902,0.0010683662643254687,-0.07979207982843448,-0.0031246728339339677,-0.01034038517443302,-0.0003160290754466744,-0.028495341603809225,-0.0008812860920972618,0.26150961120030036,0.12340057711221153,0.13810903408808883
47-1011.03,Solar Energy Installation Managers,47-1011,0.0030729664035574404,20.71,23.43,26.89999999999999,True,-0.030038004023265737,-5.7110748949416306e-05,-0.42070516744834097,-0.004114503556771121,-0.025702122555611294,-0.00026116629762122894,-0.1088826491469655,-0.0009728512430584197,0.26150961120030036,0.12340057711221153,0.13810903408808883
47-2011.00,Boilermakers,47-2011,0.00018794743865539979,18.090000000000003,20.79,24.379999999999995,True,-0.3600606265456745,0.0038475559481349324,-0.09630437745530046,-0.001729424078620798,0.00036286925069140057,-6.424748320767264e-06,0.000328010634310145,-1.6423607369801976e-05,0.2984038246459213,0.1391128024627175,0.1592910221832038
47-2021.00,Brickmasons and Blockmasons,47-2021,0.0006350638247845179,19.360000000000003,19.98,21.19,True,-0.17978162653225035,0.00024773743086326384,-0.011291058800772932,-0.00025075239389152137,0.0006462789165172192,-3.7722520491623825e-06,0.0007238587675481654,-1.1332466812048766e-05,0.09032029043177658,0.031522691371976386,0.0587975990598002
47-2022.00,Stonemasons,47-2022,5.5688129971970306e-05,15.359999999999996,16.35,17.76,True,-0.17404489738406567,-0.0005425967528557766,0.0010714613574658262,4.455039455073007e-06,0.000768873031930611,3.745602593855371e-06,0.0011217960224776937,6.911677230983398e-06,0.14518200984449825,0.06246116962373671,0.08272084022076154
47-2031.00,Carpenters,47-2031,0.004969585515311142,15.349999999999998,16.469999999999995,18.110000000000003,True,-0.1585861553058703,-0.00011845810116558572,-0.007117069622734758,-0.00014737330169426168,-0.0035313838366882074,-2.017581034658902e-05,-0.0035721611066205188,-2.1857977660029455e-05,0.1653487978621162,0.0704250701563427,0.09492372770577351
47-2041.00,Carpet Installers,47-2041,0.00024331329935669898,13.23,15.82,17.329999999999995,True,-0.009891611923861458,-2.634566909427471e-05,0.001197304939619966,1.2269038137365053e-06,0.0006938467747460733,1.4039481669419284e-06,0.0011113036613597657,2.5999018733010353e-06,0.2699521256006503,0.17878798421264364,0.09116414138800666
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",47-2042,7.289730902580835e-05,13.96,16.75,16.879999999999992,True,-0.11166018049623597,-6.99409311445701e-05,0.0010178467213882649,-7.372444400774874e-06,0.0005349651621888363,-3.2241143776793832e-06,0.0008881167917950465,-5.294200096257843e-06,0.18993339183358415,0.18220216093684893,0.0077312308967352195
47-2043.00,Floor Sanders and Finishers,47-2043,4.125046664590393e-05,11.88,13.079999999999997,15.039999999999996,True,-0.13035819568545753,-0.00020669253215353198,0.0010945088907956346,-6.725699973756833e-06,0.0003900080041266745,-1.5269129065795244e-06,0.000813829639304442,-3.420314225539026e-06,0.23585700458719483,0.09622803209455366,0.13962897249264117
47-2044.00,Tile and Stone Setters,47-2044,0.00017615238334883665,17.08,17.12,18.61000000000001,True,-0.060450976645298804,-0.00013788243851575895,0.0010525706066512046,-2.442349872364301e-06,0.0007711843407903673,7.715244721721819e-07,0.001181921497560332,2.00403633156849e-06,0.0857908822937361,0.002339182353172209,0.0834516999405639
47-2051.00,Cement Masons and Concrete Finishers,47-2051,0.000978151690340997,13.679999999999998,14.799999999999995,16.269999999999992,True,-0.19319323741588038,-0.0006364548040371906,-0.0015610520270199033,-6.0589849139870674e-05,0.00041661284138079085,-2.8305166338944455e-06,0.0007869167078979277,-6.590725507394439e-06,0.17338800903654183,0.07869226857566503,0.09469574046087681
47-2053.00,Terrazzo Workers and Finishers,47-2053,2.9455411339340775e-05,15.03,13.319999999999997,16.54,True,-0.20678763107929202,-0.0010435639044730307,0.0010911627651672498,-5.84674131246078e-06,0.0003887112981336156,-1.2995642765882045e-06,0.0008117871251973632,-2.833387957606661e-06,0.09573348583066199,-0.1207815386526403,0.2165150244833023
47-2061.00,Construction Laborers,47-2061,0.0049207294938773995,10.849999999999998,11.86,13.130000000000004,True,-0.24515190257129335,0.0002775498716460484,-0.009398685266753267,-0.00021587685180056773,0.00025345716828193305,-5.927986960326924e-06,-4.854980071756468e-05,-1.9969544422388327e-05,0.19073460832823663,0.08900631358311095,0.10172829474512568
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",47-2071,0.0003764749619980076,12.45,14.060000000000004,15.560000000000004,True,-0.24512119231401655,-0.001450273448845355,0.0010020334036230068,-3.9537547743792435e-06,0.0003430098014604493,-2.55478932942424e-07,0.0007924323874050932,-3.2828005969804205e-08,0.22298289583952924,0.12161326347180257,0.10136963236772667
47-2072.00,Pile Driver Operators,47-2072,3.18402039423071e-05,19.93,23.160000000000004,22.86,True,-0.2460326548475281,0.0008548402802990003,-0.0022253527861308083,-7.027182905058932e-05,0.00029875450917100634,-2.070525613759118e-06,0.0007174234142045426,-5.014366739768375e-06,0.13716252414196095,0.1502005184800912,-0.013037994338130243
47-2073.00,Operating Engineers and Other Construction Equipment Operators,47-2073,0.0020905607588435843,15.309999999999995,16.84,18.329999999999988,True,-0.21678429423250742,0.0011154623063929,-0.017211793941420347,-0.0003375126521741108,-6.658324080705935e-05,-1.1555874570111798e-05,-0.002237558514606724,-5.4931259571970126e-05,0.1800328521820207,0.09525079914458834,0.08478205303743236
47-2081.00,Drywall and Ceiling Tile Installers,47-2081,0.0007624890944078805,15.339999999999998,16.190000000000005,17.56,True,-0.11095030990918951,-0.000704956259552345,-0.0006915606619105339,-4.681976259361413e-05,0.000513211802474957,-2.62948681486814e-06,0.000926473258753362,-5.087176170144226e-06,0.13515979226786046,0.053929971750434014,0.08122982051742644
47-2082.00,Tapers,47-2082,0.00023815699102596098,16.02,18.81,20.219999999999995,True,-0.13720033603014303,-0.00014965418637689557,-0.002917321314653218,-8.634574687082133e-05,0.00033817119183279115,-4.443134633950001e-06,0.000556862580580093,-1.1566843136659476e-05,0.23283427195211193,0.1605507016727259,0.07228357027938603
47-2111.00,Electricians,47-2111,0.003944060242181489,19.13,20.04,21.53,False,-0.16516295939368641,0.0018942180202077415,-0.20394768682306325,-0.004508867096170786,0.0001038621331588478,-1.1695818256643433e-05,-0.0031759454327596236,-7.188004076031632e-05,0.1181895279241103,0.046472492764502604,0.0717170351596077
47-2121.00,Glaziers,47-2121,0.00031988447806815813,13.33,15.529999999999998,16.94000000000001,True,-0.16727206698860989,-1.3977662319337699e-05,-0.0004089282132344488,-2.3808983292437087e-05,-1.8841148683956333e-05,-7.653299283692878e-06,-0.000942682351835281,-2.2106593741133934e-05,0.23966055503329153,0.15275650296997823,0.08690405206331331
47-2141.00,"Painters, Construction and Maintenance",47-2141,0.001681472146653659,12.859999999999998,14.12,15.419999999999996,True,-0.09648571219040115,-0.00027446913067790443,0.0010073634902747258,-1.1578684936043633e-05,0.0004700137644491231,-4.3149904979607614e-06,0.0008270875267697255,-8.161186118660992e-06,0.1815436493257101,0.09347051325562283,0.08807313607008727
47-2142.00,Paperhangers,47-2142,6.490503111316447e-05,15.339999999999998,15.400000000000002,16.62,True,-0.0591671772546928,-0.0001919825824546237,0.0006556586230517505,-1.4702986641422404e-05,0.0003612367649651162,-2.9864713720731185e-06,0.0006909484486388295,-6.517970877471316e-06,0.0801429934881921,0.0039037134804735807,0.07623928000771851
47-2151.00,Pipelayers,47-2151,0.00034502148118050586,12.67,13.73,15.039999999999996,True,-0.2495183697162165,0.0011842753868774405,-0.005880524580191212,-0.0001406440184477521,0.00041581163594430945,-3.4414217268993055e-06,0.0008440030705098108,-7.376232646962606e-06,0.1714763241886459,0.0803462254468319,0.09113009874181399
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",47-2152,0.00266303989126377,17.41,19.69,21.200000000000003,True,-0.23253308343234277,0.002870608107097218,-0.11415250023162009,-0.0026283649098219723,0.0003573871375131332,-1.3164113218251519e-05,-0.000382899799882047,-3.8340858213275946e-05,0.19695642789786927,0.12306613887093665,0.07389028902693262
47-2152.04,Solar Thermal Installers and Technicians,47-2152,0.00266303989126377,17.41,19.69,21.200000000000003,True,-0.11569408189381301,0.0015747747549096686,-0.10565232271514659,-0.0021980274547427426,0.00014275595268410874,-1.40142452831498e-05,-0.003250218246621619,-7.207058518027423e-05,0.19695642789786927,0.12306613887093665,0.07389028902693262
47-2161.00,Plasterers and Stucco Masons,47-2161,0.0003226559937959298,14.480000000000002,15.900000000000004,17.52,True,-0.006180112489080322,-5.463512167255344e-06,0.0012016285540277043,-1.764380400051978e-06,0.000651528744106399,-1.9773326450912614e-07,0.0010599195523200947,-4.788163256980823e-07,0.19057469855067488,0.0935507222686156,0.09702397628205928
47-2171.00,Reinforcing Iron and Rebar Workers,47-2171,0.0001789238990766083,16.03,16.799999999999994,18.210000000000008,True,-0.34056363962126973,-0.00027334343215172017,0.001007493636835886,-9.096035347172498e-06,0.00039272945447266634,-2.374425157683616e-06,0.0008025159789217018,-4.8876307098547044e-06,0.1275089271180554,0.046916919787751254,0.08059200733030414
47-2181.00,Roofers,47-2181,0.0007430240304593446,12.94,14.429999999999996,15.98,False,-0.03644366870366581,7.904369175083913e-05,-0.011727573430192267,-0.00026630976354574307,0.00043915229761607675,-1.0230439178069939e-05,-0.00034742558162513494,-3.6269613238283844e-05,0.2110146512653741,0.10898608371302476,0.10202856755234935
47-2211.00,Sheet Metal Workers,47-2211,0.0014933313464358566,14.090000000000002,16.830000000000005,18.850000000000005,True,-0.21561140655110195,0.0011162990141248136,-0.057645084228678034,-0.0012617210676563462,0.00014590258539951895,-1.1985347322725288e-05,-0.0012863425747812708,-5.1249176831141855e-05,0.2910475879834311,0.17769768229212612,0.11334990569130499
47-2221.00,Structural Iron and Steel Workers,47-2221,0.0005512093605558913,17.190000000000005,19.58,20.26,True,-0.27460305347903546,-0.00021789181629258008,-3.3400893965341476e-05,-1.8830391749900705e-05,0.0006930750915441973,2.186411846323822e-06,0.0010994391643772512,5.092863102111537e-06,0.16432067942577921,0.13018081770760626,0.03413986171817296
47-2231.00,Solar Photovoltaic Installers,47-2231,0.005897849922552249,17.203613568342412,18.461342036264625,19.152226852355263,False,-0.0490688859588432,0.0005053714246828459,-0.5023082061849845,-0.007766781012335352,-0.007883654032790587,-0.0001373196949038287,-0.03435152917398387,-0.0004933345080411676,0.1072995406483579,0.07055947318547595,0.03674006746288194
