onet_code,task_id,phi
29-2061.00,513,0.0
29-2061.00,516,0.5
29-2061.00,514,0.0
29-2061.00,515,1.0
29-2061.00,517,0.0
29-2061.00,518,0.0
29-2061.00,520,0.5
29-2061.00,512,0.0
29-2061.00,519,0.5
29-2061.00,521,0.0
29-2061.00,524,0.0
29-2061.00,525,0.0
29-2061.00,528,1.0
29-2061.00,529,0.0
29-2061.00,527,0.0
29-2061.00,522,0.0
29-2061.00,523,0.5
29-2061.00,526,0.0
29-2072.00,22877,1.0
29-2072.00,22878,0.5
29-2072.00,22879,0.5
29-2072.00,22880,1.0
29-2072.00,22881,0.5
29-2072.00,22882,0.5
29-2072.00,22883,0.5
29-2072.00,22884,1.0
29-2072.00,22885,0.5
29-2072.00,22886,0.5
29-2072.00,22887,0.5
29-2072.00,22888,0.5
29-2072.00,22889,0.5
29-2072.00,22890,0.5
29-2072.00,22891,0.5
29-2072.00,22892,0.5
29-2072.00,22893,1.0
29-2081.00,4201,0.5
29-2081.00,4202,0.5
29-2081.00,4210,0.0
29-2081.00,4207,0.5
29-2081.00,4204,0.5
29-2081.00,4205,1.0
29-2081.00,4209,0.0
29-2081.00,4213,0.0
29-2081.00,4212,0.5
29-2081.00,4203,0.0
29-2081.00,4215,0.5
29-2081.00,4208,0.0
29-2081.00,4217,0.0
29-2081.00,4206,1.0
29-2081.00,4219,0.0
29-2081.00,4211,0.0
29-2081.00,4220,0.0
29-2081.00,18551,0.5
29-2081.00,4218,0.0
29-2081.00,4214,0.0
29-2081.00,4216,0.5
29-2091.00,9387,1.0
29-2091.00,9384,0.0
29-2091.00,9383,0.0
29-2091.00,9385,0.0
29-2091.00,9386,0.5
29-2091.00,9389,0.0
29-2091.00,9392,0.0
29-2091.00,9388,0.0
29-2091.00,9391,0.0
29-2091.00,9393,0.0
29-2091.00,9394,1.0
29-2091.00,9390,0.5
29-2091.00,9395,0.0
29-2091.00,9396,0.5
29-2091.00,9397,1.0
29-2092.00,17441,0.0
29-2092.00,21189,0.0
29-2092.00,17439,0.5
29-2092.00,17440,0.0
29-2092.00,17443,0.0
29-2092.00,17446,0.5
29-2092.00,17442,0.0
29-2092.00,17448,0.5
29-2092.00,17444,0.0
29-2092.00,17447,0.5
29-2092.00,17445,0.5
29-2099.01,17429,0.5
29-2099.01,17431,0.5
29-2099.01,17425,0.5
29-2099.01,17434,0.5
29-2099.01,17437,0.0
29-2099.01,17432,0.0
29-2099.01,17424,0.5
29-2099.01,17427,0.5
29-2099.01,17423,0.0
29-2099.01,17430,0.0
29-2099.01,17435,1.0
29-2099.01,17426,0.0
29-2099.01,17433,0.0
29-2099.01,17428,0.5
29-2099.01,17436,0.5
29-2099.01,17438,0.5
29-2099.05,19268,0.0
29-2099.05,19287,1.0
29-2099.05,19281,0.5
29-2099.05,19275,0.5
29-2099.05,19259,0.0
29-2099.05,19271,0.5
29-2099.05,19263,0.5
29-2099.05,19264,0.5
29-2099.05,21190,0.5
29-2099.05,19283,0.0
29-2099.05,21191,0.5
29-2099.05,19266,0.5
29-2099.05,19261,0.5
29-2099.05,19269,0.5
29-2099.05,19273,0.0
29-2099.05,19272,0.5
29-2099.05,19280,0.0
29-2099.05,19274,0.5
29-2099.05,19262,0.0
29-2099.05,19277,0.5
29-2099.05,19279,0.5
29-2099.05,19286,0.0
29-2099.05,19267,0.5
29-2099.05,19265,0.5
29-2099.05,19260,0.5
29-2099.05,19282,0.5
29-2099.05,19285,0.0
29-2099.05,19284,0.5
29-2099.05,19276,0.0
29-2099.05,19278,0.5
29-2099.05,19270,0.5
29-2099.08,17668,0.5
29-2099.08,17670,0.5
29-2099.08,17671,0.5
29-2099.08,17678,0.5
29-2099.08,17667,0.5
29-2099.08,17669,0.5
29-2099.08,17677,0.5
29-2099.08,17674,1.0
29-2099.08,17679,0.5
29-2099.08,17672,0.5
29-2099.08,17676,0.5
29-2099.08,17673,0.5
29-2099.08,17675,0.0
29-9021.00,22894,1.0
29-9021.00,22895,0.5
29-9021.00,22896,1.0
29-9021.00,22897,1.0
29-9021.00,22898,0.5
29-9021.00,22899,0.5
29-9021.00,22900,0.5
29-9021.00,22901,0.5
29-9021.00,22902,0.5
29-9021.00,22903,0.5
29-9021.00,22904,0.5
29-9021.00,22905,0.5
29-9021.00,22906,1.0
29-9021.00,22907,0.5
29-9021.00,22908,0.5
29-9021.00,22909,1.0
29-9091.00,4221,0.5
29-9091.00,4225,0.5
29-9091.00,4222,0.0
29-9091.00,4223,0.0
29-9091.00,18691,1.0
29-9091.00,23925,0.0
29-9091.00,4231,0.0
29-9091.00,4224,0.0
29-9091.00,4226,0.5
29-9091.00,4230,0.0
29-9091.00,4228,0.5
29-9091.00,4232,0.5
29-9091.00,4227,0.0
29-9091.00,4236,0.0
29-9091.00,4229,0.5
29-9091.00,4235,0.0
29-9091.00,4237,0.0
29-9091.00,4239,0.0
29-9091.00,4233,0.5
29-9091.00,4234,0.5
29-9091.00,18692,1.0
29-9091.00,18693,1.0
29-9091.00,4238,0.0
29-9092.00,17507,0.5
29-9092.00,17506,0.5
29-9092.00,17500,0.5
29-9092.00,17504,0.0
29-9092.00,17511,1.0
29-9092.00,17502,0.5
29-9092.00,17505,0.5
29-9092.00,17508,0.5
29-9092.00,17503,0.0
29-9092.00,17509,0.5
29-9092.00,17517,0.5
29-9092.00,17518,0.5
29-9092.00,17501,0.5
29-9092.00,17510,0.5
29-9092.00,17512,0.5
29-9092.00,17515,0.5
29-9092.00,17514,0.5
29-9092.00,17513,0.5
29-9092.00,17516,1.0
29-9093.00,19315,0.5
29-9093.00,19299,0.0
29-9093.00,19306,0.0
29-9093.00,19294,0.0
29-9093.00,19298,0.0
29-9093.00,19302,0.0
29-9093.00,19289,0.0
29-9093.00,19296,0.0
29-9093.00,19307,0.0
29-9093.00,19293,0.0
29-9093.00,19290,0.5
29-9093.00,19305,0.0
29-9093.00,19310,0.0
29-9093.00,19311,0.0
29-9093.00,19312,0.0
29-9093.00,19300,0.0
29-9093.00,19291,0.0
29-9093.00,19292,0.0
29-9093.00,19308,0.0
29-9093.00,19295,0.0
29-9093.00,19288,0.0
29-9093.00,19303,0.0
29-9093.00,19314,0.0
29-9093.00,19313,0.0
29-9093.00,19297,0.0
29-9093.00,19301,0.0
29-9093.00,19309,0.0
29-9093.00,19304,0.0
29-9099.01,17466,0.0
29-9099.01,17479,0.5
29-9099.01,17486,0.0
29-9099.01,17472,0.5
29-9099.01,17481,0.0
29-9099.01,17474,0.0
29-9099.01,17478,0.5
29-9099.01,17483,0.5
29-9099.01,17476,0.5
29-9099.01,17482,1.0
29-9099.01,17470,0.5
29-9099.01,17468,0.0
29-9099.01,17489,0.0
29-9099.01,17484,0.5
29-9099.01,17490,0.0
29-9099.01,17493,1.0
29-9099.01,17485,0.5
29-9099.01,17488,0.5
29-9099.01,17465,0.0
29-9099.01,17469,0.0
29-9099.01,17495,0.5
29-9099.01,17475,0.5
29-9099.01,17467,0.0
29-9099.01,17487,0.5
29-9099.01,23926,1.0
29-9099.01,17471,0.0
29-9099.01,17480,1.0
29-9099.01,17477,0.0
29-9099.01,23927,0.0
29-9099.01,17473,0.0
29-9099.01,17498,1.0
29-9099.01,17496,0.5
29-9099.01,17491,0.5
29-9099.01,17499,0.5
29-9099.01,17492,1.0
29-9099.01,17494,0.5
31-1121.00,4240,1.0
31-1121.00,4241,0.0
31-1121.00,20577,0.0
31-1121.00,18694,0.0
31-1121.00,4244,0.0
31-1121.00,4245,0.0
31-1121.00,4247,0.0
31-1121.00,4242,0.0
31-1121.00,4249,0.0
31-1121.00,4246,0.0
31-1121.00,4253,0.0
31-1121.00,18695,0.0
31-1121.00,4252,0.0
31-1121.00,4250,0.0
31-1121.00,4248,0.0
31-1122.00,2370,0.0
31-1122.00,2371,1.0
31-1122.00,2369,0.0
31-1122.00,2376,0.5
31-1122.00,2373,0.0
31-1122.00,2372,0.0
31-1122.00,2374,0.0
31-1122.00,2375,0.0
31-1122.00,2377,0.0
31-1122.00,2379,1.0
31-1122.00,2378,0.0
31-1131.00,19341,0.0
31-1131.00,19317,0.0
31-1131.00,19325,0.0
31-1131.00,19327,0.0
31-1131.00,19331,0.0
31-1131.00,19324,1.0
31-1131.00,19334,0.0
31-1131.00,19336,0.0
31-1131.00,19342,0.0
31-1131.00,19328,0.5
31-1131.00,19346,0.0
31-1131.00,19339,0.0
31-1131.00,19323,0.0
31-1131.00,19333,0.0
31-1131.00,19326,0.0
31-1131.00,19343,0.0
31-1131.00,19330,0.0
31-1131.00,19320,0.0
31-1131.00,19344,0.0
31-1131.00,19335,0.0
31-1131.00,19321,0.0
31-1131.00,19319,0.0
31-1131.00,19332,0.5
31-1131.00,19340,0.0
31-1131.00,19322,0.0
31-1131.00,19347,0.5
31-1131.00,19329,0.0
31-1131.00,19337,0.0
31-1131.00,19316,0.0
31-1131.00,19318,0.0
31-1131.00,19338,0.0
31-1131.00,19345,1.0
31-1131.00,19348,0.0
31-1132.00,19357,0.0
31-1132.00,19366,0.0
31-1132.00,19356,0.0
31-1132.00,19353,0.0
31-1132.00,19359,0.0
31-1132.00,19351,0.0
31-1132.00,19350,0.0
31-1132.00,19367,0.0
31-1132.00,19352,0.0
31-1132.00,19354,0.0
31-1132.00,19368,0.0
31-1132.00,19355,0.0
31-1132.00,19370,0.0
31-1132.00,19371,0.0
31-1132.00,19360,0.0
31-1132.00,19369,0.0
31-1132.00,19372,0.0
31-1132.00,19358,0.0
31-1132.00,19363,0.0
31-1132.00,19349,0.0
31-1132.00,19362,0.0
31-1132.00,19365,0.0
31-1132.00,19364,0.0
31-1132.00,19361,0.0
31-1133.00,18697,1.0
31-1133.00,20578,0.0
31-1133.00,18696,0.0
31-1133.00,2001,0.0
31-1133.00,2000,0.0
31-1133.00,1996,0.0
31-1133.00,2007,0.0
31-1133.00,1994,0.0
31-1133.00,2005,0.0
31-1133.00,2003,0.0
31-1133.00,1997,0.0
31-1133.00,1998,0.0
31-1133.00,1999,0.0
31-1133.00,2006,0.0
31-1133.00,2004,0.0
31-1133.00,18698,1.0
31-1133.00,2002,1.0
31-2011.00,4258,0.0
31-2011.00,4255,0.0
31-2011.00,4262,1.0
31-2011.00,4261,0.0
31-2011.00,4256,0.0
31-2011.00,4254,1.0
31-2011.00,4257,0.5
31-2011.00,18700,1.0
31-2011.00,4260,0.0
31-2011.00,4259,0.0
31-2011.00,18699,0.0
31-2011.00,4264,0.0
31-2011.00,4263,0.0
31-2011.00,4266,0.0
31-2011.00,4269,0.0
31-2011.00,4265,0.0
31-2011.00,18701,0.5
31-2011.00,4270,0.0
31-2011.00,4267,0.0
31-2011.00,4271,0.5
31-2011.00,4268,1.0
31-2011.00,4272,0.5
31-2012.00,9398,0.0
31-2012.00,9399,1.0
31-2012.00,9400,1.0
31-2012.00,9403,0.0
31-2012.00,9409,0.0
31-2012.00,9404,0.0
31-2012.00,9406,0.0
31-2012.00,9408,0.0
31-2012.00,9401,0.0
31-2012.00,9407,1.0
31-2012.00,9405,0.0
31-2012.00,9410,0.0
31-2012.00,9402,0.0
31-2012.00,9412,0.0
31-2012.00,9411,0.5
31-2021.00,2008,0.0
31-2021.00,21192,1.0
31-2021.00,15247,0.5
31-2021.00,21193,0.0
31-2021.00,2013,0.0
31-2021.00,2009,0.0
31-2021.00,15248,0.0
31-2021.00,2016,0.0
31-2021.00,2018,0.0
31-2021.00,15249,0.0
31-2021.00,2012,0.0
31-2021.00,2015,0.0
31-2021.00,2017,0.5
31-2021.00,2019,0.0
31-2021.00,15250,0.0
31-2021.00,2014,0.0
31-2021.00,2023,0.0
31-2021.00,2021,1.0
31-2021.00,2022,0.0
31-2021.00,2020,0.0
31-2021.00,21194,0.0
31-2022.00,4273,0.0
31-2022.00,4275,0.0
31-2022.00,4279,1.0
31-2022.00,4282,0.0
31-2022.00,4277,0.0
31-2022.00,4283,0.0
31-2022.00,4276,0.0
31-2022.00,15251,0.5
31-2022.00,4274,0.5
31-2022.00,4278,0.0
31-2022.00,4284,0.0
31-2022.00,4280,1.0
31-2022.00,4281,0.0
31-2022.00,4285,0.0
31-2022.00,4286,0.0
31-2022.00,4290,0.0
31-2022.00,4287,0.0
31-2022.00,4288,0.0
31-2022.00,4289,0.0
31-9011.00,7878,0.0
31-9011.00,7880,0.0
31-9011.00,23928,0.0
31-9011.00,7879,0.0
31-9011.00,7884,0.0
31-9011.00,7881,1.0
31-9011.00,7883,0.0
31-9011.00,7882,0.0
31-9011.00,7887,0.0
31-9011.00,7885,0.0
31-9011.00,7889,0.0
31-9011.00,7888,0.0
31-9011.00,20757,0.0
31-9011.00,7886,0.0
31-9091.00,550,0.0
31-9091.00,552,1.0
31-9091.00,555,0.0
31-9091.00,18552,0.5
31-9091.00,551,0.5
31-9091.00,554,1.0
31-9091.00,557,0.0
31-9091.00,553,0.5
31-9091.00,561,0.0
31-9091.00,563,0.5
31-9091.00,558,0.0
31-9091.00,556,0.0
31-9091.00,562,0.0
31-9091.00,559,0.0
31-9091.00,560,0.0
31-9091.00,18553,0.0
31-9092.00,2024,0.5
31-9092.00,2033,0.0
31-9092.00,2026,1.0
31-9092.00,2029,0.5
31-9092.00,2032,0.0
31-9092.00,2028,0.0
31-9092.00,2025,0.0
31-9092.00,2030,0.0
31-9092.00,2040,0.0
31-9092.00,2036,0.5
31-9092.00,2038,1.0
31-9092.00,2027,0.0
31-9092.00,2031,1.0
31-9092.00,2035,0.0
31-9092.00,2034,0.5
31-9092.00,2039,0.5
31-9092.00,2037,0.5
31-9092.00,2043,0.5
31-9092.00,2041,0.0
31-9092.00,2042,1.0
31-9093.00,4293,0.0
31-9093.00,4292,0.0
31-9093.00,4294,1.0
31-9093.00,4291,0.0
31-9093.00,4297,0.0
31-9093.00,4298,0.0
31-9093.00,18703,0.5
31-9093.00,18702,0.0
31-9093.00,4296,0.0
31-9093.00,4299,0.0
31-9093.00,4301,0.0
31-9093.00,4295,0.0
31-9093.00,4302,0.0
31-9093.00,4303,0.0
31-9093.00,4305,0.0
31-9093.00,4304,0.0
31-9094.00,9416,1.0
31-9094.00,9421,1.0
31-9094.00,9419,1.0
31-9094.00,9414,1.0
31-9094.00,9413,1.0
31-9094.00,9415,1.0
31-9094.00,9423,0.5
31-9094.00,9417,1.0
31-9094.00,9420,1.0
31-9094.00,20254,1.0
31-9094.00,9424,1.0
31-9094.00,9425,1.0
31-9094.00,9427,0.0
31-9094.00,9426,0.5
31-9094.00,9422,1.0
31-9095.00,2048,0.0
31-9095.00,2045,0.5
31-9095.00,2052,0.0
31-9095.00,2046,1.0
31-9095.00,18704,0.5
31-9095.00,2049,0.0
31-9095.00,2053,0.0
31-9095.00,2055,0.0
31-9095.00,2050,1.0
31-9095.00,2059,0.5
31-9095.00,20579,0.5
31-9095.00,2058,0.5
31-9095.00,2061,1.0
31-9095.00,2054,1.0
31-9095.00,2057,1.0
31-9095.00,2062,0.0
31-9095.00,2060,0.0
31-9096.00,4312,0.0
31-9096.00,4306,0.0
31-9096.00,4314,0.5
31-9096.00,4311,0.0
31-9096.00,4316,0.0
31-9096.00,4313,0.5
31-9096.00,4317,0.0
31-9096.00,4309,0.0
31-9096.00,4315,0.0
31-9096.00,4327,0.5
31-9096.00,4308,0.0
31-9096.00,4322,1.0
31-9096.00,4310,0.0
31-9096.00,4318,0.0
31-9096.00,4323,0.5
31-9096.00,4325,0.0
31-9096.00,4320,0.0
31-9096.00,4326,0.0
31-9096.00,4329,1.0
31-9096.00,4324,0.0
31-9096.00,4319,0.0
31-9096.00,4330,1.0
31-9096.00,4321,0.0
31-9096.00,21195,0.5
31-9096.00,4332,0.5
31-9096.00,4328,0.0
31-9096.00,4307,0.0
31-9096.00,4333,0.0
31-9097.00,19375,0.0
31-9097.00,19382,0.0
31-9097.00,19379,0.0
31-9097.00,19381,0.0
31-9097.00,19374,0.0
31-9097.00,19387,0.0
31-9097.00,19385,0.0
31-9097.00,19392,0.0
31-9097.00,19393,0.5
31-9097.00,19389,1.0
31-9097.00,19376,1.0
31-9097.00,19378,0.0
31-9097.00,19386,0.0
31-9097.00,19396,0.0
31-9097.00,19373,0.0
31-9097.00,19380,1.0
31-9097.00,19395,0.0
31-9097.00,19391,0.0
31-9097.00,19383,0.0
31-9097.00,19377,0.0
31-9097.00,19390,0.0
31-9097.00,19388,0.5
31-9097.00,19384,0.0
31-9097.00,19394,0.0
31-9099.01,17535,1.0
31-9099.01,17532,0.5
31-9099.01,17534,1.0
31-9099.01,17539,1.0
31-9099.01,17533,0.5
31-9099.01,17541,0.5
31-9099.01,17531,0.5
31-9099.01,17540,0.5
31-9099.01,17536,0.0
31-9099.01,17538,0.0
31-9099.01,17537,0.5
31-9099.02,17519,0.0
31-9099.02,17522,0.0
31-9099.02,17525,0.0
31-9099.02,17527,0.0
31-9099.02,17523,0.0
31-9099.02,17521,0.0
31-9099.02,17526,1.0
31-9099.02,17530,0.0
31-9099.02,17524,0.0
31-9099.02,17520,0.0
31-9099.02,17528,0.0
31-9099.02,17529,0.5
33-1011.00,9428,0.0
33-1011.00,9429,0.0
33-1011.00,9431,1.0
33-1011.00,9430,0.0
33-1011.00,9432,0.0
33-1011.00,9434,0.0
33-1011.00,9435,0.0
33-1011.00,9433,0.0
33-1011.00,9440,0.0
33-1011.00,9436,1.0
33-1011.00,9439,0.0
33-1011.00,9438,0.0
33-1011.00,9437,0.0
33-1011.00,9444,0.0
33-1011.00,9443,1.0
33-1011.00,9448,0.5
33-1011.00,9447,0.0
33-1011.00,20255,0.5
33-1011.00,9442,0.5
33-1011.00,9449,1.0
33-1011.00,9441,0.0
33-1011.00,21196,1.0
33-1011.00,9446,0.0
33-1012.00,566,0.5
33-1012.00,564,0.0
33-1012.00,568,0.0
33-1012.00,567,0.5
33-1012.00,565,0.5
33-1012.00,569,0.5
33-1012.00,576,0.0
33-1012.00,571,0.0
33-1012.00,570,0.5
33-1012.00,577,1.0
33-1012.00,573,0.0
33-1012.00,575,0.0
33-1012.00,574,0.5
33-1012.00,578,0.0
33-1012.00,572,0.5
33-1012.00,581,0.0
33-1012.00,579,1.0
33-1012.00,580,0.5
33-1012.00,582,0.0
33-1012.00,583,0.5
33-1021.00,22910,0.0
33-1021.00,22911,0.0
33-1021.00,22912,0.5
33-1021.00,22913,1.0
33-1021.00,22914,0.0
33-1021.00,22915,0.0
33-1021.00,22916,0.0
33-1021.00,22917,0.0
33-1021.00,22918,0.5
33-1021.00,22919,1.0
33-1021.00,22920,0.5
33-1021.00,22921,0.5
33-1021.00,22922,0.5
33-1021.00,22923,1.0
33-1021.00,22924,0.0
33-1021.00,22925,0.0
33-1021.00,22926,0.0
33-1021.00,22927,0.0
33-1021.00,22928,1.0
33-1021.00,22929,1.0
33-1021.00,22930,0.5
33-1021.00,22931,0.5
33-1021.00,22932,0.5
33-1021.00,22933,0.5
33-1021.00,22934,1.0
33-1021.00,22935,0.5
33-1021.00,22936,0.5
33-1021.00,22937,1.0
33-1021.00,22938,0.0
33-1021.00,22939,0.5
33-1091.00,22940,0.5
33-1091.00,22941,0.0
33-1091.00,22942,0.5
33-1091.00,22943,0.0
33-1091.00,22944,1.0
33-1091.00,22945,1.0
33-1091.00,22946,0.0
33-1091.00,22947,0.0
33-1091.00,22948,1.0
33-1091.00,22949,0.0
33-1091.00,22950,0.5
33-1091.00,22951,0.5
33-1091.00,22952,1.0
33-1091.00,22953,0.0
33-1091.00,22954,0.5
33-1091.00,22955,0.5
33-1091.00,22956,0.0
33-1091.00,22957,0.0
33-1091.00,22958,0.0
33-1091.00,22959,0.5
33-1091.00,22960,1.0
33-2011.00,22961,0.0
33-2011.00,22962,0.0
33-2011.00,22963,1.0
33-2011.00,22964,0.0
33-2011.00,22965,0.0
33-2011.00,22966,0.0
33-2011.00,22967,0.0
33-2011.00,22968,0.5
33-2011.00,22969,0.0
33-2011.00,22970,0.0
33-2011.00,22988,0.0
33-2011.00,22971,1.0
33-2011.00,22972,0.0
33-2011.00,22973,0.0
33-2011.00,22974,0.0
33-2011.00,22975,0.0
33-2011.00,22977,1.0
33-2011.00,22976,0.0
33-2011.00,22978,0.0
33-2011.00,22979,0.0
33-2011.00,22980,0.5
33-2011.00,22981,0.0
33-2011.00,22982,0.0
33-2011.00,22983,0.0
33-2011.00,22984,0.0
33-2011.00,22985,0.0
33-2011.00,22986,0.0
33-2011.00,22987,0.0
33-2011.00,22989,0.0
33-2011.00,22990,0.0
33-2021.00,22991,1.0
33-2021.00,22992,0.0
33-2021.00,22993,0.0
33-2021.00,22994,0.0
33-2021.00,22995,0.5
33-2021.00,22996,0.5
33-2021.00,22998,0.0
33-2021.00,22997,0.5
33-2021.00,22999,0.0
33-2021.00,23000,0.0
33-2021.00,23001,0.0
33-2021.00,23002,1.0
33-2021.00,23003,0.5
33-2021.00,23004,0.5
33-2021.00,23005,0.0
33-2021.00,23006,0.0
33-2021.00,23007,1.0
33-2021.00,23008,0.5
33-2021.00,23009,0.0
33-2021.00,23010,0.0
33-2021.00,23011,0.0
33-2021.00,23012,0.5
33-2021.00,23013,0.0
33-2021.00,23014,0.5
33-2021.00,23015,0.0
33-2021.00,23016,0.0
33-2021.00,23017,0.0
33-2021.00,23018,1.0
33-2021.00,23019,0.0
33-2021.00,23020,0.5
33-2022.00,11102,1.0
33-2022.00,21143,0.0
33-2022.00,11104,0.5
33-2022.00,11103,0.0
33-2022.00,11107,0.5
33-2022.00,11106,0.0
33-2022.00,11112,0.0
33-2022.00,11113,0.5
33-2022.00,11109,0.0
33-2022.00,21144,0.0
33-2022.00,11110,0.0
33-2022.00,11108,1.0
33-2022.00,11105,0.0
33-2022.00,11111,0.0
33-2022.00,11114,0.0
33-2022.00,11115,0.0
33-3011.00,20123,0.0
33-3011.00,20127,0.0
33-3011.00,2091,0.0
33-3011.00,20124,0.0
33-3011.00,2092,0.0
33-3011.00,2094,0.0
33-3011.00,21197,0.0
33-3011.00,2095,0.0
33-3011.00,20125,0.0
33-3011.00,2098,0.0
33-3011.00,20126,0.0
33-3011.00,21198,0.0
33-3011.00,2097,0.0
33-3011.00,20128,1.0
33-3011.00,2093,0.0
33-3012.00,15252,0.0
33-3012.00,15254,0.0
33-3012.00,15253,0.0
33-3012.00,15256,0.0
33-3012.00,2117,1.0
33-3012.00,15255,1.0
33-3012.00,2102,0.0
33-3012.00,2107,0.0
33-3012.00,2105,0.0
33-3012.00,2110,0.0
33-3012.00,2108,0.0
33-3012.00,15259,0.0
33-3012.00,2109,1.0
33-3012.00,15261,1.0
33-3012.00,15258,1.0
33-3012.00,15260,0.0
33-3012.00,2114,0.0
33-3012.00,2113,0.0
33-3012.00,15257,0.0
33-3012.00,2103,0.0
33-3012.00,2104,0.5
33-3012.00,2111,0.0
33-3012.00,2116,0.5
33-3012.00,2112,0.5
33-3012.00,2118,0.0
33-3012.00,2119,0.0
33-3021.00,23021,0.0
33-3021.00,23022,0.5
33-3021.00,23023,0.0
33-3021.00,23024,1.0
33-3021.00,23029,1.0
33-3021.00,23025,0.5
33-3021.00,23026,0.5
33-3021.00,23027,0.0
33-3021.00,23028,0.5
33-3021.00,23030,0.5
33-3021.00,23031,0.0
33-3021.00,23032,0.5
33-3021.00,23033,0.5
33-3021.00,23050,0.5
33-3021.00,23045,0.0
33-3021.00,23035,0.0
33-3021.00,23036,0.0
33-3021.00,23046,0.5
33-3021.00,23034,0.5
33-3021.00,23038,0.0
33-3021.00,23039,0.0
33-3021.00,23040,0.0
33-3021.00,23041,0.0
33-3021.00,23043,0.0
33-3021.00,23037,0.5
33-3021.00,23044,1.0
33-3021.00,23048,0.0
33-3021.00,23047,0.5
33-3021.00,23042,0.0
33-3021.00,23049,0.5
33-3021.02,18708,1.0
33-3021.02,2125,0.0
33-3021.02,18709,0.5
33-3021.02,2121,0.0
33-3021.02,21036,0.5
33-3021.02,2123,0.5
33-3021.02,2120,0.5
33-3021.02,2122,0.0
33-3021.02,21037,0.5
33-3021.02,18711,0.5
33-3021.02,18712,0.0
33-3021.02,18713,0.0
33-3021.02,2129,0.5
33-3021.02,2127,0.0
33-3021.02,18710,0.5
33-3021.06,17552,0.5
33-3021.06,17549,0.5
33-3021.06,17555,0.5
33-3021.06,21199,0.5
33-3021.06,21200,0.5
33-3021.06,17543,0.5
33-3021.06,17548,0.5
33-3021.06,17542,0.5
33-3021.06,17545,0.5
33-3021.06,17550,0.5
33-3021.06,17546,0.5
33-3021.06,17556,0.5
33-3021.06,17544,1.0
33-3021.06,17554,0.5
33-3021.06,17558,0.0
33-3021.06,17557,0.5
33-3021.06,17547,0.5
33-3021.06,17551,0.5
33-3021.06,17559,1.0
33-3021.06,17553,0.5
33-3031.00,7915,0.0
33-3031.00,20582,0.5
33-3031.00,20583,0.0
33-3031.00,7918,0.0
33-3031.00,20584,1.0
33-3031.00,20585,0.0
33-3031.00,7921,0.0
33-3031.00,7919,0.0
33-3031.00,20586,0.0
33-3031.00,20587,0.0
33-3031.00,20588,0.0
33-3031.00,7922,1.0
33-3031.00,7923,0.5
33-3031.00,7924,0.0
33-3031.00,7926,0.5
33-3031.00,7925,0.5
33-3031.00,7929,0.5
33-3031.00,7933,0.5
33-3031.00,7928,0.5
33-3031.00,7932,0.5
33-3031.00,7930,0.5
33-3031.00,7931,0.0
33-3031.00,7934,0.0
33-3031.00,20589,0.0
33-3041.00,7951,1.0
33-3041.00,7935,0.0
33-3041.00,7937,0.5
33-3041.00,7947,0.0
33-3041.00,7945,0.0
33-3041.00,7939,1.0
33-3041.00,7936,0.0
33-3041.00,7942,0.0
33-3041.00,7943,0.5
33-3041.00,7941,0.5
33-3041.00,7940,0.0
33-3041.00,7948,0.0
33-3041.00,7944,0.5
33-3041.00,7946,0.5
33-3041.00,7953,1.0
33-3041.00,7949,0.0
33-3041.00,7938,0.0
33-3041.00,7954,0.5
33-3041.00,7952,0.0
33-3041.00,7955,0.0
33-3041.00,7950,0.0
33-3041.00,7956,1.0
33-3041.00,7957,0.0
33-3051.00,23051,0.0
33-3051.00,23052,0.0
33-3051.00,23053,1.0
33-3051.00,23054,0.0
33-3051.00,23056,0.5
33-3051.00,23055,0.5
33-3051.00,23057,0.5
33-3051.00,23058,0.0
33-3051.00,23061,1.0
33-3051.00,23060,0.0
33-3051.00,23059,0.0
33-3051.00,23065,0.0
33-3051.00,23072,0.0
33-3051.00,23063,0.5
33-3051.00,23064,0.5
33-3051.00,23066,0.0
33-3051.00,23067,0.5
33-3051.00,23062,0.5
33-3051.00,23073,0.0
33-3051.00,23068,0.0
33-3051.00,23071,0.0
33-3051.00,23069,0.5
33-3051.00,23079,0.0
33-3051.00,23070,0.0
33-3051.00,23074,0.5
33-3051.00,23075,0.0
33-3051.00,23076,0.5
33-3051.00,23080,0.0
33-3051.00,23077,0.5
33-3051.00,23078,0.0
33-3051.04,9450,0.5
33-3051.04,9451,0.0
33-3051.04,9454,0.5
33-3051.04,9452,0.0
33-3051.04,9453,1.0
33-3051.04,9456,0.5
33-3051.04,9457,0.0
33-3051.04,9455,1.0
33-3051.04,9458,1.0
33-3051.04,9459,0.0
33-3051.04,9460,0.5
33-3052.00,9478,1.0
33-3052.00,21002,0.0
33-3052.00,9477,0.0
33-3052.00,9480,0.0
33-3052.00,9475,0.0
33-3052.00,9479,0.5
33-3052.00,9476,0.5
33-3052.00,21003,0.0
33-3052.00,21004,0.0
33-3052.00,9484,0.5
33-3052.00,9481,0.0
33-3052.00,9483,0.5
33-3052.00,9482,0.5
33-3052.00,9485,0.0
33-9011.00,7958,0.5
33-9011.00,7959,0.0
33-9011.00,7963,0.0
33-9011.00,7968,1.0
33-9011.00,7965,1.0
33-9011.00,7960,0.0
33-9011.00,7967,1.0
33-9011.00,7966,0.5
33-9011.00,7964,0.0
33-9011.00,7961,0.0
